Id,Target
8789463c-bba3-11e8-b2b9-ac1f6b6435d0,2 0
878f8184-bbb0-11e8-b2ba-ac1f6b6435d0,4
8790122c-bbc2-11e8-b2bb-ac1f6b6435d0,5
87926e4a-bb9b-11e8-b2b9-ac1f6b6435d0,5
8793a49c-bb99-11e8-b2b9-ac1f6b6435d0,0
8799749a-bbb1-11e8-b2ba-ac1f6b6435d0,2 0
87a15d7c-bbac-11e8-b2ba-ac1f6b6435d0,2 0
87b136ce-bba3-11e8-b2b9-ac1f6b6435d0,0
87b2cfbc-bba7-11e8-b2ba-ac1f6b6435d0,1 0
87b77dd2-bba2-11e8-b2b9-ac1f6b6435d0,3 0
87ba56ce-bbbb-11e8-b2ba-ac1f6b6435d0,5 0
87c78c2c-bbc5-11e8-b2bc-ac1f6b6435d0,4
87d05d54-bbb9-11e8-b2ba-ac1f6b6435d0,4
87d1b4d2-bb9c-11e8-b2b9-ac1f6b6435d0,7 5
87d2d7f6-bba4-11e8-b2b9-ac1f6b6435d0,2
87d5f7f2-bb9e-11e8-b2b9-ac1f6b6435d0,7 5 0
87e81e40-bba9-11e8-b2ba-ac1f6b6435d0,5
87ee0356-bba3-11e8-b2b9-ac1f6b6435d0,2 0
87fb7328-bb9f-11e8-b2b9-ac1f6b6435d0,5
8802e6bc-bbb8-11e8-b2ba-ac1f6b6435d0,0
88230b76-bba5-11e8-b2ba-ac1f6b6435d0,6
8827171a-bb9c-11e8-b2b9-ac1f6b6435d0,2
883c7736-bbab-11e8-b2ba-ac1f6b6435d0,0
883f07ac-bbca-11e8-b2bc-ac1f6b6435d0,1
88472a52-bbc7-11e8-b2bc-ac1f6b6435d0,5
884b3032-bbb0-11e8-b2ba-ac1f6b6435d0,2 0
884dfea4-bba9-11e8-b2ba-ac1f6b6435d0,3
885214f2-bb9b-11e8-b2b9-ac1f6b6435d0,7
88557b6c-bbb2-11e8-b2ba-ac1f6b6435d0,5 0
8857015c-bb9f-11e8-b2b9-ac1f6b6435d0,0
885bd8f2-bbc8-11e8-b2bc-ac1f6b6435d0,7 1 2 0
88615bfe-bb9d-11e8-b2b9-ac1f6b6435d0,7 2
88669d06-bbbd-11e8-b2ba-ac1f6b6435d0,1
886b37f4-bbc6-11e8-b2bc-ac1f6b6435d0,4
887cb392-bbaa-11e8-b2ba-ac1f6b6435d0,6
887e4d5c-bbbd-11e8-b2ba-ac1f6b6435d0,7 2
888458fe-bba5-11e8-b2ba-ac1f6b6435d0,2 0
8888916e-bb99-11e8-b2b9-ac1f6b6435d0,0
88927770-bbb6-11e8-b2ba-ac1f6b6435d0,5
8895df9a-bbb2-11e8-b2ba-ac1f6b6435d0,3 0
88a832fa-bbbf-11e8-b2bb-ac1f6b6435d0,1
88b0fe18-bbc3-11e8-b2bc-ac1f6b6435d0,2
88b4397e-bba6-11e8-b2ba-ac1f6b6435d0,0
88ba3ed4-bbb3-11e8-b2ba-ac1f6b6435d0,2
88ba7e78-bbc5-11e8-b2bc-ac1f6b6435d0,7
88c203b4-bba7-11e8-b2ba-ac1f6b6435d0,3
88c808ce-bbc3-11e8-b2bc-ac1f6b6435d0,2 0
88cff4dc-bbbc-11e8-b2ba-ac1f6b6435d0,3
88e9cf6a-bbb7-11e8-b2ba-ac1f6b6435d0,7
88ebbbb6-bbbe-11e8-b2ba-ac1f6b6435d0,7
88ed7046-bbaa-11e8-b2ba-ac1f6b6435d0,0
88edafdc-bbb1-11e8-b2ba-ac1f6b6435d0,7 0
88f6baea-bb9e-11e8-b2b9-ac1f6b6435d0,0
88fc4314-bbaa-11e8-b2ba-ac1f6b6435d0,5 2 0
88fcc8c4-bbc9-11e8-b2bc-ac1f6b6435d0,4
89036a56-bb9e-11e8-b2b9-ac1f6b6435d0,3 0
8907a842-bbc5-11e8-b2bc-ac1f6b6435d0,1 0
890cfbc2-bbb5-11e8-b2ba-ac1f6b6435d0,5
891236ba-bbb9-11e8-b2ba-ac1f6b6435d0,1
89246cec-bbad-11e8-b2ba-ac1f6b6435d0,0
892642ca-bba7-11e8-b2ba-ac1f6b6435d0,7
8931e808-bb9a-11e8-b2b9-ac1f6b6435d0,6
893c42da-bbae-11e8-b2ba-ac1f6b6435d0,1
89416ba4-bbac-11e8-b2ba-ac1f6b6435d0,3
894dbe34-bbae-11e8-b2ba-ac1f6b6435d0,5
894ed654-bbb1-11e8-b2ba-ac1f6b6435d0,0
89513a36-bbc3-11e8-b2bc-ac1f6b6435d0,6
895410f8-bbaa-11e8-b2ba-ac1f6b6435d0,0
89550848-bbb7-11e8-b2ba-ac1f6b6435d0,7 0
895d2a1c-bbaf-11e8-b2ba-ac1f6b6435d0,5 0
89636350-bb9b-11e8-b2b9-ac1f6b6435d0,7 0
8964862c-bbc3-11e8-b2bc-ac1f6b6435d0,5
89673de0-bbb4-11e8-b2ba-ac1f6b6435d0,6
89715ee2-bba5-11e8-b2ba-ac1f6b6435d0,3 0
89777a30-bba9-11e8-b2ba-ac1f6b6435d0,2 0
897b9256-bba8-11e8-b2ba-ac1f6b6435d0,5
89857e2a-bb9d-11e8-b2b9-ac1f6b6435d0,7 3 0
898acf24-bbca-11e8-b2bc-ac1f6b6435d0,6
898dc418-bbbb-11e8-b2ba-ac1f6b6435d0,3
898f12c2-bbb2-11e8-b2ba-ac1f6b6435d0,7
898fb198-bbb5-11e8-b2ba-ac1f6b6435d0,3 0
899fab24-bbac-11e8-b2ba-ac1f6b6435d0,5
89a236c0-bbbe-11e8-b2ba-ac1f6b6435d0,3
89ab4546-bbc6-11e8-b2bc-ac1f6b6435d0,4
89ac3b92-bbab-11e8-b2ba-ac1f6b6435d0,3
89aeaeb6-bbb7-11e8-b2ba-ac1f6b6435d0,2
89b70348-bbb9-11e8-b2ba-ac1f6b6435d0,3
89b706e4-bbba-11e8-b2ba-ac1f6b6435d0,1 0
89bb49d0-bbaf-11e8-b2ba-ac1f6b6435d0,5
89c5cda0-bbc9-11e8-b2bc-ac1f6b6435d0,1
89c8fe20-bbac-11e8-b2ba-ac1f6b6435d0,3
89d1164a-bb99-11e8-b2b9-ac1f6b6435d0,5
89d38f50-bb9a-11e8-b2b9-ac1f6b6435d0,3 0
89d4aae8-bba4-11e8-b2b9-ac1f6b6435d0,2
89dfb51e-bbb8-11e8-b2ba-ac1f6b6435d0,3
89e0677c-bbb1-11e8-b2ba-ac1f6b6435d0,6
89e3d0f2-bbbf-11e8-b2bb-ac1f6b6435d0,3
89e9c7d6-bbbb-11e8-b2ba-ac1f6b6435d0,0
89eaec3a-bbaf-11e8-b2ba-ac1f6b6435d0,5
89f23144-bba4-11e8-b2b9-ac1f6b6435d0,6
89f7c72c-bb9e-11e8-b2b9-ac1f6b6435d0,5 0
89f93622-bbab-11e8-b2ba-ac1f6b6435d0,2
89fc8e56-bbbc-11e8-b2ba-ac1f6b6435d0,7
89fe0326-bb99-11e8-b2b9-ac1f6b6435d0,4
8a04ec5e-bbbc-11e8-b2ba-ac1f6b6435d0,2 0
8a0d9bd6-bbb9-11e8-b2ba-ac1f6b6435d0,7 0
8a0ebb28-bba6-11e8-b2ba-ac1f6b6435d0,7 0
8a155caa-bb9a-11e8-b2b9-ac1f6b6435d0,7
8a1f68e2-bba1-11e8-b2b9-ac1f6b6435d0,6
8a213944-bbc7-11e8-b2bc-ac1f6b6435d0,0
8a290d32-bbc1-11e8-b2bb-ac1f6b6435d0,6 9 10
8a2cf93c-bba9-11e8-b2ba-ac1f6b6435d0,0
8a31cce8-bbb1-11e8-b2ba-ac1f6b6435d0,4
8a36ffc0-bbb5-11e8-b2ba-ac1f6b6435d0,1
8a38215c-bba6-11e8-b2ba-ac1f6b6435d0,7
8a3e6960-bbae-11e8-b2ba-ac1f6b6435d0,0
8a405286-bbb1-11e8-b2ba-ac1f6b6435d0,7
8a44c8ec-bbb2-11e8-b2ba-ac1f6b6435d0,2 0
8a566dd8-bba1-11e8-b2b9-ac1f6b6435d0,2
8a583f66-bbc7-11e8-b2bc-ac1f6b6435d0,4
8a5881da-bbc5-11e8-b2bc-ac1f6b6435d0,7
8a59d570-bba8-11e8-b2ba-ac1f6b6435d0,7 0
8a5ee938-bbb8-11e8-b2ba-ac1f6b6435d0,3
8a5ff77e-bbc2-11e8-b2bb-ac1f6b6435d0,0
8a606b44-bbab-11e8-b2ba-ac1f6b6435d0,6 7
8a63b0b8-bbc1-11e8-b2bb-ac1f6b6435d0,0
8a6441c6-bbc2-11e8-b2bb-ac1f6b6435d0,1 0
8a651352-bba5-11e8-b2ba-ac1f6b6435d0,4
8a69df7a-bb9d-11e8-b2b9-ac1f6b6435d0,1
8a7186d4-bbc6-11e8-b2bc-ac1f6b6435d0,5
8a750574-bbbd-11e8-b2ba-ac1f6b6435d0,6
8a75c6a6-bbc4-11e8-b2bc-ac1f6b6435d0,1 2
8a75e5dc-bbc4-11e8-b2bc-ac1f6b6435d0,2
8a77d9b6-bb9f-11e8-b2b9-ac1f6b6435d0,2 0
8a799058-bbbd-11e8-b2ba-ac1f6b6435d0,0
8a7d6296-bbc7-11e8-b2bc-ac1f6b6435d0,4
8a84e902-bbaa-11e8-b2ba-ac1f6b6435d0,7 0
8a861492-bbb1-11e8-b2ba-ac1f6b6435d0,5 0
8a869d9e-bbad-11e8-b2ba-ac1f6b6435d0,6 1
8a963d3c-bbbf-11e8-b2bb-ac1f6b6435d0,4
8a98ddb8-bba5-11e8-b2ba-ac1f6b6435d0,0
8a98de8e-bbab-11e8-b2ba-ac1f6b6435d0,2 0
8a9d029c-bbc0-11e8-b2bb-ac1f6b6435d0,5
8a9dc748-bbc7-11e8-b2bc-ac1f6b6435d0,4
8aa19320-bbc0-11e8-b2bb-ac1f6b6435d0,1 0
8aa565a0-bbb5-11e8-b2ba-ac1f6b6435d0,7 4 2
8aa74bd8-bbb3-11e8-b2ba-ac1f6b6435d0,2 0
8aac0984-bbc7-11e8-b2bc-ac1f6b6435d0,5 0
8ab07b54-bba4-11e8-b2b9-ac1f6b6435d0,4
8ab5860a-bbca-11e8-b2bc-ac1f6b6435d0,7 2 0
8ab5afb0-bbbe-11e8-b2ba-ac1f6b6435d0,0
8ab89506-bbb2-11e8-b2ba-ac1f6b6435d0,2 0
8ab8eabc-bba6-11e8-b2ba-ac1f6b6435d0,6
8ad7b3fa-bbc6-11e8-b2bc-ac1f6b6435d0,7 2 0
8adffe3a-bbca-11e8-b2bc-ac1f6b6435d0,3 0
8aea01f2-bbaa-11e8-b2ba-ac1f6b6435d0,2 0
8aeb3d16-bbb8-11e8-b2ba-ac1f6b6435d0,4
8aee23a4-bbc8-11e8-b2bc-ac1f6b6435d0,6
8afc63be-bb9c-11e8-b2b9-ac1f6b6435d0,3
8aff2a3e-bba3-11e8-b2b9-ac1f6b6435d0,2
8b0062c0-bb9c-11e8-b2b9-ac1f6b6435d0,2
8b00963a-bbad-11e8-b2ba-ac1f6b6435d0,3 0
8b1b6eca-bbc0-11e8-b2bb-ac1f6b6435d0,1
8b1c51d4-bb9b-11e8-b2b9-ac1f6b6435d0,2 0
8b252b16-bbae-11e8-b2ba-ac1f6b6435d0,0
8b33ff08-bbbb-11e8-b2ba-ac1f6b6435d0,1
8b3547ba-bb9c-11e8-b2b9-ac1f6b6435d0,5
8b3712a8-bbc8-11e8-b2bc-ac1f6b6435d0,0
8b3fadda-bba2-11e8-b2b9-ac1f6b6435d0,0
8b3fe940-bba6-11e8-b2ba-ac1f6b6435d0,0
8b521688-bbab-11e8-b2ba-ac1f6b6435d0,0
8b5311c0-bbb8-11e8-b2ba-ac1f6b6435d0,0
8b645d62-bbb4-11e8-b2ba-ac1f6b6435d0,0
8b6ec9fe-bb9c-11e8-b2b9-ac1f6b6435d0,5
8b748584-bbc8-11e8-b2bc-ac1f6b6435d0,7 0
8b81c878-bbbb-11e8-b2ba-ac1f6b6435d0,2
8b83ec12-bbb0-11e8-b2ba-ac1f6b6435d0,4
8b85a510-bbb6-11e8-b2ba-ac1f6b6435d0,2
8b89d4fc-bba5-11e8-b2ba-ac1f6b6435d0,7 0
8b8b19ba-bbc4-11e8-b2bc-ac1f6b6435d0,7 0
8b8bb570-bbbd-11e8-b2ba-ac1f6b6435d0,0
8ba1f020-bbc1-11e8-b2bb-ac1f6b6435d0,4
8ba4bc58-bbb5-11e8-b2ba-ac1f6b6435d0,0
8ba898cc-bbc0-11e8-b2bb-ac1f6b6435d0,4
8bb6956e-bbb9-11e8-b2ba-ac1f6b6435d0,2
8bbfd0b2-bbb8-11e8-b2ba-ac1f6b6435d0,6
8bc39768-bbbf-11e8-b2bb-ac1f6b6435d0,7 0
8bc9b9fe-bbb5-11e8-b2ba-ac1f6b6435d0,6
8bcb5fd6-bbae-11e8-b2ba-ac1f6b6435d0,0
8bd3c764-bbbf-11e8-b2bb-ac1f6b6435d0,7
8bd5c158-bbc0-11e8-b2bb-ac1f6b6435d0,0
8bdaeab0-bb9e-11e8-b2b9-ac1f6b6435d0,6 2
8be36c80-bba3-11e8-b2b9-ac1f6b6435d0,1 0
8be694c4-bba7-11e8-b2ba-ac1f6b6435d0,2
8be76b04-bbc7-11e8-b2bc-ac1f6b6435d0,7
8bed641a-bbc1-11e8-b2bb-ac1f6b6435d0,1
8bf0145c-bba9-11e8-b2ba-ac1f6b6435d0,2 0
8bf76580-bba0-11e8-b2b9-ac1f6b6435d0,7
8bf9cda6-bbc9-11e8-b2bc-ac1f6b6435d0,7 1 2
8bfa2a2e-bb99-11e8-b2b9-ac1f6b6435d0,7
8c029f5c-bbbb-11e8-b2ba-ac1f6b6435d0,7 0
8c02aa00-bba8-11e8-b2ba-ac1f6b6435d0,4
8c08efa2-bbc4-11e8-b2bc-ac1f6b6435d0,7 2
8c0f8918-bb9a-11e8-b2b9-ac1f6b6435d0,4
8c16e414-bb9b-11e8-b2b9-ac1f6b6435d0,0
8c193218-bba6-11e8-b2ba-ac1f6b6435d0,7
8c1f38be-bb9e-11e8-b2b9-ac1f6b6435d0,3 0
8c21e290-bbc0-11e8-b2bb-ac1f6b6435d0,2
8c2236a0-bbac-11e8-b2ba-ac1f6b6435d0,6 9 10
8c27971e-bbaf-11e8-b2ba-ac1f6b6435d0,7
8c2a5454-bba0-11e8-b2b9-ac1f6b6435d0,2 0
8c2ab67a-bbc7-11e8-b2bc-ac1f6b6435d0,0
8c2e6984-bba7-11e8-b2ba-ac1f6b6435d0,6
8c3a68f4-bba4-11e8-b2b9-ac1f6b6435d0,2 0
8c3c04e6-bbc4-11e8-b2bc-ac1f6b6435d0,3
8c3c259c-bbb6-11e8-b2ba-ac1f6b6435d0,5
8c4b1634-bbb5-11e8-b2ba-ac1f6b6435d0,7
8c4b5642-bbb7-11e8-b2ba-ac1f6b6435d0,0
8c4d2d94-bba5-11e8-b2ba-ac1f6b6435d0,6 3
8c4d3d88-bbc4-11e8-b2bc-ac1f6b6435d0,2
8c55b926-bba7-11e8-b2ba-ac1f6b6435d0,2 0
8c5f61fa-bba3-11e8-b2b9-ac1f6b6435d0,3
8c668e80-bbc6-11e8-b2bc-ac1f6b6435d0,7 0
8c68b864-bba7-11e8-b2ba-ac1f6b6435d0,2
8c6f0ccc-bbbc-11e8-b2ba-ac1f6b6435d0,1 0
8c7745e0-bbc1-11e8-b2bb-ac1f6b6435d0,6
8c7a1140-bba7-11e8-b2ba-ac1f6b6435d0,0
8c85ea40-bbae-11e8-b2ba-ac1f6b6435d0,0
8c868606-bbab-11e8-b2ba-ac1f6b6435d0,6
8c8a3844-bb9e-11e8-b2b9-ac1f6b6435d0,0
8c8a528c-bba5-11e8-b2ba-ac1f6b6435d0,7 4
8c8ce458-bba9-11e8-b2ba-ac1f6b6435d0,0
8c8e5b8a-bbc2-11e8-b2bb-ac1f6b6435d0,2 0
8ca5d416-bbc9-11e8-b2bc-ac1f6b6435d0,3 0
8ca82bfc-bbca-11e8-b2bc-ac1f6b6435d0,1
8caf1778-bbc0-11e8-b2bb-ac1f6b6435d0,0
8cb2cd3e-bb9b-11e8-b2b9-ac1f6b6435d0,2
8cb3fd2e-bbac-11e8-b2ba-ac1f6b6435d0,7
8cccdb20-bbb9-11e8-b2ba-ac1f6b6435d0,4
8cceba88-bba2-11e8-b2b9-ac1f6b6435d0,0
8cd821be-bba1-11e8-b2b9-ac1f6b6435d0,5 2 0
8cd93e22-bbc0-11e8-b2bb-ac1f6b6435d0,7
8cdd3cba-bba8-11e8-b2ba-ac1f6b6435d0,7 0
8cde2c9e-bbc9-11e8-b2bc-ac1f6b6435d0,7
8ce3c0ea-bbc0-11e8-b2bb-ac1f6b6435d0,5
8ce5eee4-bba5-11e8-b2ba-ac1f6b6435d0,1
8ceebd08-bbb4-11e8-b2ba-ac1f6b6435d0,4
8cf47e62-bba2-11e8-b2b9-ac1f6b6435d0,7
8cfee330-bba1-11e8-b2b9-ac1f6b6435d0,7 0
8cff4924-bb9c-11e8-b2b9-ac1f6b6435d0,0
8d0123b4-bbb7-11e8-b2ba-ac1f6b6435d0,0
8d02be76-bbbd-11e8-b2ba-ac1f6b6435d0,4
8d02d582-bbbd-11e8-b2ba-ac1f6b6435d0,2 0
8d06d6ec-bbc1-11e8-b2bb-ac1f6b6435d0,2
8d0a8f62-bbb2-11e8-b2ba-ac1f6b6435d0,2 8
8d11c1fa-bba9-11e8-b2ba-ac1f6b6435d0,4
8d1222cc-bbb2-11e8-b2ba-ac1f6b6435d0,2
8d1462c0-bba4-11e8-b2b9-ac1f6b6435d0,7
8d1c431e-bbc2-11e8-b2bb-ac1f6b6435d0,1
8d229e72-bba3-11e8-b2b9-ac1f6b6435d0,4
8d2bda4a-bbc2-11e8-b2bb-ac1f6b6435d0,5
8d35b6b6-bba7-11e8-b2ba-ac1f6b6435d0,6
8d37a372-bbca-11e8-b2bc-ac1f6b6435d0,7 0
8d3d35da-bbbb-11e8-b2ba-ac1f6b6435d0,3
8d431d24-bbbb-11e8-b2ba-ac1f6b6435d0,7 0
8d4d56da-bbb7-11e8-b2ba-ac1f6b6435d0,2 0
8d56f262-bba3-11e8-b2b9-ac1f6b6435d0,7
8d5a9dfc-bba0-11e8-b2b9-ac1f6b6435d0,4
8d5d88d2-bba5-11e8-b2ba-ac1f6b6435d0,5 0
8d5fb708-bbb7-11e8-b2ba-ac1f6b6435d0,2 0
8d5fc100-bbbf-11e8-b2bb-ac1f6b6435d0,4
8d60b3ac-bb9d-11e8-b2b9-ac1f6b6435d0,0
8d67ba0e-bbba-11e8-b2ba-ac1f6b6435d0,7
8d6c1b06-bbc1-11e8-b2bb-ac1f6b6435d0,1 2
8d70fad4-bbc8-11e8-b2bc-ac1f6b6435d0,0
8d72607c-bba5-11e8-b2ba-ac1f6b6435d0,4
8d74237a-bbba-11e8-b2ba-ac1f6b6435d0,7 0
8d83436c-bbbc-11e8-b2ba-ac1f6b6435d0,2
8d88c084-bbb8-11e8-b2ba-ac1f6b6435d0,4
8d8b32e0-bbb0-11e8-b2ba-ac1f6b6435d0,0
8d8dedee-bba8-11e8-b2ba-ac1f6b6435d0,0
8d906f58-bbb0-11e8-b2ba-ac1f6b6435d0,0
8d933d32-bbbf-11e8-b2bb-ac1f6b6435d0,7 1 0
8d94cde6-bbb5-11e8-b2ba-ac1f6b6435d0,0
8d96b450-bbc2-11e8-b2bb-ac1f6b6435d0,3
8da6dc64-bb99-11e8-b2b9-ac1f6b6435d0,2 0
8daf6114-bb9d-11e8-b2b9-ac1f6b6435d0,6 5
8db9fa4c-bbb7-11e8-b2ba-ac1f6b6435d0,0
8dbd4e38-bb9c-11e8-b2b9-ac1f6b6435d0,0
8dc1c59e-bbab-11e8-b2ba-ac1f6b6435d0,3 0
8dc48fe4-bbb6-11e8-b2ba-ac1f6b6435d0,5
8dd60862-bbbd-11e8-b2ba-ac1f6b6435d0,0
8de58a8a-bbae-11e8-b2ba-ac1f6b6435d0,6
8de58e6a-bbb6-11e8-b2ba-ac1f6b6435d0,0
8de81a32-bbb0-11e8-b2ba-ac1f6b6435d0,0
8debd0ba-bbaf-11e8-b2ba-ac1f6b6435d0,3 0
8df3fdba-bbac-11e8-b2ba-ac1f6b6435d0,7
8df58612-bbb6-11e8-b2ba-ac1f6b6435d0,1
8dfb946a-bbb3-11e8-b2ba-ac1f6b6435d0,2
8e06fa80-bbbd-11e8-b2ba-ac1f6b6435d0,4
8e0a1a98-bba5-11e8-b2ba-ac1f6b6435d0,0
8e105c70-bba8-11e8-b2ba-ac1f6b6435d0,7
8e14599e-bbb0-11e8-b2ba-ac1f6b6435d0,7
8e1a1994-bbbd-11e8-b2ba-ac1f6b6435d0,7
8e1a9714-bbbf-11e8-b2bb-ac1f6b6435d0,7 3 0
8e1f5b9e-bba3-11e8-b2b9-ac1f6b6435d0,0
8e2579ca-bba8-11e8-b2ba-ac1f6b6435d0,7
8e2bf944-bbc6-11e8-b2bc-ac1f6b6435d0,7 0
8e2d76c6-bbac-11e8-b2ba-ac1f6b6435d0,7
8e2f2544-bbba-11e8-b2ba-ac1f6b6435d0,0
8e2fe15c-bbc2-11e8-b2bb-ac1f6b6435d0,3
8e3d5dae-bbc8-11e8-b2bc-ac1f6b6435d0,0
8e3e33ee-bb9d-11e8-b2b9-ac1f6b6435d0,2
8e48627a-bbc9-11e8-b2bc-ac1f6b6435d0,7
8e491bde-bbc4-11e8-b2bc-ac1f6b6435d0,4
8e4ab438-bbbc-11e8-b2ba-ac1f6b6435d0,0
8e5bbef0-bbbb-11e8-b2ba-ac1f6b6435d0,2 0
8e5f9906-bb9a-11e8-b2b9-ac1f6b6435d0,5
8e603bd8-bba7-11e8-b2ba-ac1f6b6435d0,2
8e67ea20-bbb3-11e8-b2ba-ac1f6b6435d0,7 0
8e723cea-bbbe-11e8-b2ba-ac1f6b6435d0,1 0
8e737592-bba5-11e8-b2ba-ac1f6b6435d0,7 0
8e7aa8ca-bbb0-11e8-b2ba-ac1f6b6435d0,0
8e7c2d9c-bb99-11e8-b2b9-ac1f6b6435d0,0
8e7ffd1e-bbad-11e8-b2ba-ac1f6b6435d0,0
8e8547fa-bb9f-11e8-b2b9-ac1f6b6435d0,5 0
8e875cd6-bba7-11e8-b2ba-ac1f6b6435d0,2 0
8e8c7116-bbc1-11e8-b2bb-ac1f6b6435d0,5
8e92162e-bbc7-11e8-b2bc-ac1f6b6435d0,3 0
8e9acccc-bbba-11e8-b2ba-ac1f6b6435d0,1 0
8e9eccaa-bba6-11e8-b2ba-ac1f6b6435d0,3 0
8e9fcfca-bbaa-11e8-b2ba-ac1f6b6435d0,2 0
8eabfce6-bbaf-11e8-b2ba-ac1f6b6435d0,7
8eb8df56-bbb4-11e8-b2ba-ac1f6b6435d0,7 2 0
8ebb0838-bbc0-11e8-b2bb-ac1f6b6435d0,2 0
8ec004a4-bbb7-11e8-b2ba-ac1f6b6435d0,5
8ec3411e-bbbc-11e8-b2ba-ac1f6b6435d0,5 0
8ec4cfd8-bbbd-11e8-b2ba-ac1f6b6435d0,6
8eccc74a-bbc4-11e8-b2bc-ac1f6b6435d0,2
8ece6468-bbb2-11e8-b2ba-ac1f6b6435d0,0
8ed20d82-bbc8-11e8-b2bc-ac1f6b6435d0,5
8ed664e2-bb9e-11e8-b2b9-ac1f6b6435d0,2
8ed85288-bbbd-11e8-b2ba-ac1f6b6435d0,0
8eddf9be-bba3-11e8-b2b9-ac1f6b6435d0,5
8ee19160-bba2-11e8-b2b9-ac1f6b6435d0,7 0
8ee2c30c-bba0-11e8-b2b9-ac1f6b6435d0,2
8ee71e2e-bbb0-11e8-b2ba-ac1f6b6435d0,7
8eeb6d4a-bba5-11e8-b2ba-ac1f6b6435d0,0
8efccb00-bbbc-11e8-b2ba-ac1f6b6435d0,2 0
8f02d01c-bbb3-11e8-b2ba-ac1f6b6435d0,0
8f056d8c-bb9e-11e8-b2b9-ac1f6b6435d0,0
8f072f68-bbb8-11e8-b2ba-ac1f6b6435d0,6 2 0
8f0d6b20-bbbe-11e8-b2ba-ac1f6b6435d0,2
8f0d8ac2-bbca-11e8-b2bc-ac1f6b6435d0,7
8f0e4958-bbbb-11e8-b2ba-ac1f6b6435d0,5
8f139828-bba6-11e8-b2ba-ac1f6b6435d0,3
8f19e0f8-bbaf-11e8-b2ba-ac1f6b6435d0,2
8f25f80a-bb9d-11e8-b2b9-ac1f6b6435d0,7
8f27d718-bba4-11e8-b2b9-ac1f6b6435d0,2 0
8f2980e4-bbaf-11e8-b2ba-ac1f6b6435d0,0
8f2ae78e-bbb1-11e8-b2ba-ac1f6b6435d0,1 2
8f321526-bbc6-11e8-b2bc-ac1f6b6435d0,7
8f331f1e-bba0-11e8-b2b9-ac1f6b6435d0,7 0
8f337148-bbba-11e8-b2ba-ac1f6b6435d0,4 2
8f34e9aa-bbc0-11e8-b2bb-ac1f6b6435d0,2
8f3530ac-bbae-11e8-b2ba-ac1f6b6435d0,6
8f37932a-bb99-11e8-b2b9-ac1f6b6435d0,7 0
8f397094-bb9b-11e8-b2b9-ac1f6b6435d0,6
8f3ab604-bbad-11e8-b2ba-ac1f6b6435d0,6 1
8f406882-bb9f-11e8-b2b9-ac1f6b6435d0,0
8f4068a2-bbca-11e8-b2bc-ac1f6b6435d0,7
8f43b768-bba8-11e8-b2ba-ac1f6b6435d0,0
8f43ec36-bbc8-11e8-b2bc-ac1f6b6435d0,2 0
8f499216-bbbf-11e8-b2bb-ac1f6b6435d0,4 0
8f50425a-bbb5-11e8-b2ba-ac1f6b6435d0,7
8f516dac-bb9b-11e8-b2b9-ac1f6b6435d0,2
8f52fb66-bbbb-11e8-b2ba-ac1f6b6435d0,3 0
8f5499d2-bb9b-11e8-b2b9-ac1f6b6435d0,2 0
8f579272-bbaf-11e8-b2ba-ac1f6b6435d0,5
8f5a9e86-bbc3-11e8-b2bc-ac1f6b6435d0,7 5 0
8f649f04-bba4-11e8-b2b9-ac1f6b6435d0,3
8f6a3220-bba4-11e8-b2b9-ac1f6b6435d0,2 0
8f6a8e40-bbc8-11e8-b2bc-ac1f6b6435d0,3
8f6b9a74-bbaf-11e8-b2ba-ac1f6b6435d0,5
8f6dd5ae-bb9c-11e8-b2b9-ac1f6b6435d0,0
8f725968-bbb9-11e8-b2ba-ac1f6b6435d0,5
8f8621e2-bb9f-11e8-b2b9-ac1f6b6435d0,5 0
8f8946dc-bba5-11e8-b2ba-ac1f6b6435d0,7
8faa9df6-bbb3-11e8-b2ba-ac1f6b6435d0,7
8fbcdb84-bbb7-11e8-b2ba-ac1f6b6435d0,2
8fbd40f6-bbbc-11e8-b2ba-ac1f6b6435d0,1
8fbf1554-bbc4-11e8-b2bc-ac1f6b6435d0,4
8fc40bb6-bbc1-11e8-b2bb-ac1f6b6435d0,2
8fc77b08-bbc0-11e8-b2bb-ac1f6b6435d0,2 0
8fd17e5e-bbad-11e8-b2ba-ac1f6b6435d0,1 2 0
8fdc7d20-bba5-11e8-b2ba-ac1f6b6435d0,2
8fdf830e-bbc2-11e8-b2bb-ac1f6b6435d0,2
8fe613d6-bbc2-11e8-b2bb-ac1f6b6435d0,0
8fe7c7fe-bb99-11e8-b2b9-ac1f6b6435d0,7
8fe9df90-bbc5-11e8-b2bc-ac1f6b6435d0,0
8ff5ddee-bbb7-11e8-b2ba-ac1f6b6435d0,4
8ffe9d86-bbc0-11e8-b2bb-ac1f6b6435d0,4
90050792-bba8-11e8-b2ba-ac1f6b6435d0,3
900a5610-bbb8-11e8-b2ba-ac1f6b6435d0,6
900bcae2-bbc5-11e8-b2bc-ac1f6b6435d0,4
9015d5f2-bbc3-11e8-b2bc-ac1f6b6435d0,0
901a0268-bbbd-11e8-b2ba-ac1f6b6435d0,4
901d7ddc-bbb6-11e8-b2ba-ac1f6b6435d0,3
901e25cc-bbb9-11e8-b2ba-ac1f6b6435d0,3
901ede76-bbba-11e8-b2ba-ac1f6b6435d0,3
